timestamp,mac,seq_ctrl,aoa,IQ_master,IQ_worker
104910912,74:04:F1:A8:5A:57,0,18.04,0 0 9 12 7 12 7 12 7 11 7 11 7 11 7 11 8 11 7 11 8 9 8 9 8 10 8 10 8 9 8 9 9 10 8 9 8 10 8 10 8 10 8 10 7 10 7 10 7 10 7 10 6 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 10 7 10 7 11 6 11 6 11 6 12 6 12 6 12 6 12 6 12 5 12 5 12 5 12 5 12 5 12 5 12 6 12 6 12 6 12 6 12 7 12 7 12 7 12 8 12 8 11 8 11,0 0 -3 12 -5 13 -5 13 -5 13 -5 12 -4 12 -4 12 -4 12 -4 12 -3 12 -3 12 -3 12 -2 12 -2 12 -2 12 -2 12 -2 12 -2 12 -2 12 -3 12 -3 12 -3 11 -3 11 -3 11 -3 11 -4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 11 -5 11 -5 11 -6 11 -6 11 -6 11 -7 11 -7 11 -7 11 -7 11 -7 11 -7 11 -7 11 -7 11 -7 11 -6 11 -6 11 -6 11 -6 12 -6 12 -5 12 -6 12 -5 12 -5 12 -5 12 -5 12
104946490,74:04:F1:A8:5A:57,0,28.03,0 0 -3 14 -4 14 -4 13 -4 13 -3 13 -3 13 -3 13 -2 13 -3 13 -2 12 -2 12 -2 13 -2 13 -2 13 -1 13 -1 13 -2 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 13 -3 13 -3 12 -3 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 13 -3 12 -4 13 -5 12 -5 13 -5 13 -5 13 -6 13 -6 12 -6 13 -6 12 -6 12 -6 12 -6 12 -5 12 -6 12 -5 12 -5 13 -5 13 -4 13 -4 13 -4 13 -4 14 -4 14 -3 14 -4 14,0 0 -15 -2 -15 -2 -15 -2 -15 -2 -15 -2 -14 -2 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -14 0 -14 0 -14 0 -14 0 -14 0 -14 0 -14 0 -14 0 -14 0 -14 -1 -13 -1 -13 -1 -13 -2 -13 -2 -12 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -1 -13 -1 -13 -2 -14 -2 -14 -2 -14 -3 -14 -3 -14 -3 -14 -3 -14 -3 -14 -4 -14 -4 -14 -4 -14 -4 -14 -3 -14 -4 -14 -3 -14 -3 -14 -3 -14 -3 -14 -2 -15 -2 -15 -2 -15 -2 -15 -2 -15 -2
104987360,74:04:F1:A8:5A:57,0,54.52,0 0 15 6 12 8 13 7 12 6 12 6 12 6 12 6 12 5 12 5 12 5 12 4 12 4 13 4 13 4 12 4 13 4 13 4 13 4 13 4 13 4 13 5 12 4 12 5 12 5 11 5 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 6 11 7 11 7 11 8 11 8 11 9 11 8 11 9 11 9 10 9 10 9 10 9 10 9 10 8 10 9 10 8 11 8 11 8 11 8 11 7 11 7 11 7 12 7 12 7 13 7 12 6,0 0 -14 3 -15 3 -15 3 -15 2 -14 3 -14 3 -14 3 -14 3 -14 3 -13 3 -13 3 -13 4 -13 4 -13 4 -13 4 -13 4 -13 4 -13 4 -13 4 -13 4 -13 3 -13 3 -13 3 -13 2 -13 2 -13 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 3 -13 2 -13 2 -13 2 -14 2 -14 1 -14 1 -14 1 -14 1 -15 0 -14 0 -14 0 -14 0 -14 0 -14 1 -14 1 -14 1 -14 1 -14 1 -14 2 -14 2 -14 2 -14 2 -15 2 -15 2 -15 2
105023410,74:04:F1:A8:5A:57,0,36.83,0 0 12 7 12 7 12 7 12 7 11 7 11 7 11 6 12 6 11 6 11 5 11 5 11 5 12 5 11 5 12 5 12 5 12 5 12 5 12 5 12 5 11 5 11 5 11 6 10 6 10 6 10 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 5 11 6 11 6 11 7 11 7 11 7 11 8 11 8 11 8 10 8 10 8 10 8 10 8 10 8 10 8 10 8 10 8 11 7 11 7 11 7 11 7 11 7 12 7 12 7 12 7 12 7,0 0 -9 11 -11 11 -10 11 -10 10 -10 10 -10 10 -9 10 -9 10 -9 11 -8 10 -8 10 -8 11 -8 11 -8 11 -8 11 -8 11 -8 11 -8 11 -8 11 -8 11 -8 11 -8 10 -8 10 -8 10 -8 9 -8 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 9 -9 9 -10 9 -10 9 -11 9 -11 9 -11 9 -11 9 -11 8 -12 8 -12 8 -12 8 -12 8 -11 8 -11 8 -11 8 -11 9 -11 9 -11 9 -10 9 -10 10 -10 10 -10 10 -10 10 -10 10 -10 10
105059662,74:04:F1:A8:5A:57,0,35.96,0 0 13 2 14 2 14 2 14 2 14 2 13 2 14 1 13 1 13 1 13 0 13 0 14 0 14 0 14 0 14 0 14 0 14 0 14 0 14 0 14 0 14 1 14 1 13 1 14 1 13 2 13 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1 11 2 11 2 11 2 11 3 12 3 12 3 12 4 12 4 12 4 12 4 12 4 11 4 12 4 12 4 12 3 12 3 12 3 13 3 13 3 13 3 13 3 13 2 13 2 14 3 14 3,0 0 -4 12 -5 15 -4 13 -5 14 -5 13 -4 13 -4 13 -4 13 -3 13 -3 13 -3 13 -3 13 -2 13 -2 13 -2 13 -2 13 -2 14 -2 13 -3 13 -3 13 -3 13 -3 12 -3 12 -3 12 -4 12 -4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 10 -5 10 -5 11 -5 10 -6 11 -6 10 -7 11 -7 11 -7 11 -7 11 -7 11 -7 11 -7 11 -7 11 -7 10 -7 11 -6 11 -6 12 -6 11 -6 12 -6 12 -5 13 -5 13 -5 13 -6 13 -6 13
105095795,74:04:F1:A8:5A:57,0,-57.90,0 0 8 9 9 11 9 10 9 11 9 10 9 10 9 10 9 10 9 9 9 9 10 9 10 9 10 8 10 8 10 9 10 9 11 9 10 9 10 9 10 9 10 9 9 10 9 9 9 10 9 9 9 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 8 7 8 7 9 7 9 6 10 7 10 6 10 6 11 6 11 6 11 6 10 6 11 6 11 6 10 6 11 6 10 6 10 7 10 7 10 7 10 8 10 8 11 8 10 8 10 8 11 8 11,0 0 -2 -16 -2 -15 -2 -15 -2 -15 -2 -15 -2 -14 -2 -14 -3 -14 -3 -14 -3 -13 -3 -14 -3 -14 -4 -14 -4 -14 -4 -14 -4 -14 -4 -14 -4 -14 -3 -14 -3 -14 -3 -14 -3 -14 -2 -13 -2 -13 -2 -13 -1 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -12 -1 -12 -1 -13 -1 -13 -1 -13 -1 -13 0 -14 0 -14 0 -14 0 -14 0 -14 1 -14 1 -14 0 -14 0 -14 0 -14 0 -14 -1 -13 -1 -14 -1 -14 -1 -14 -1 -14 -2 -14 -2 -15 -2 -15 -2 -15
143370800,7E:8A:AE:D6:C8:CD,38016,23.85,0 0 -10 -10 -14 -11 -13 -10 -14 -10 -15 -9 -16 -8 -15 -7 -13 -6 -12 -5 -10 -4 -8 -5 -6 -5 -4 -6 -3 -8 -2 -9 -1 -11 -1 -14 -2 -15 -2 -16 -3 -17 -4 -16 -4 -15 -4 -14 -4 -12 -3 -11 -3 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 12 -3 12 -3 12 -3 11 -4 9 -4 7 -5 6 -7 4 -8 3 -9 2 -11 0 -13 0 -14 0 -15 1 -15 2 -16 3 -15 4 -14 4 -12 5 -12 5 -11 4 -9 2 -8 0 -8 -2 -8 -4 -9 -7,0 0 2 -13 4 -16 3 -16 3 -16 2 -16 0 -17 0 -16 -1 -15 -2 -15 -2 -13 -2 -12 -1 -11 -1 -10 1 -10 2 -10 3 -11 4 -12 4 -13 4 -14 4 -15 4 -15 3 -14 3 -14 2 -12 2 -11 2 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -11 -7 -12 -7 -12 -7 -11 -6 -11 -5 -11 -5 -11 -3 -11 -2 -11 -1 -11 0 -12 1 -13 1 -14 1 -14 0 -15 0 -16 -1 -15 -2 -16 -3 -14 -4 -14 -4 -14 -3 -13 -3 -11 -1 -11 0 -11 1 -12
143403868,7E:8A:AE:D6:C8:CD,38016,-11.30,0 0 10 8 14 11 14 10 15 10 16 8 16 7 15 6 14 5 12 3 10 3 8 3 5 4 4 5 2 7 2 9 1 11 2 14 2 15 2 16 3 17 4 16 4 15 5 14 5 11 4 10 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -14 3 -13 3 -14 3 -12 3 -11 4 -9 5 -7 6 -5 7 -4 9 -2 11 -1 13 -1 14 -2 14 -2 16 -3 16 -5 15 -5 15 -6 12 -6 12 -6 10 -5 9 -3 8 -2 7 1 8 3 9 6,0 0 -12 7 -15 6 -15 7 -15 7 -14 8 -14 10 -12 9 -11 10 -10 10 -9 9 -8 8 -8 7 -8 6 -9 5 -10 5 -11 4 -12 4 -13 5 -14 5 -15 5 -14 6 -13 6 -13 6 -12 5 -11 5 -10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 12 -5 12 -5 12 -5 12 -5 11 -5 10 -5 9 -6 8 -7 8 -8 7 -10 7 -11 6 -12 7 -12 8 -12 8 -13 10 -11 10 -11 11 -9 11 -9 11 -8 11 -8 10 -7 9 -8 7 -9 6 -10 6
143510136,7E:8A:AE:D6:C8:CD,2496,25.04,0 0 -13 -5 -18 -6 -18 -6 -18 -5 -17 -4 -18 -2 -16 -1 -14 -1 -13 0 -11 -1 -10 -1 -8 -3 -7 -4 -7 -6 -7 -8 -8 -10 -9 -12 -9 -12 -11 -13 -12 -13 -12 -12 -12 -11 -12 -10 -10 -8 -9 -7 -7 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 13 -4 12 -4 12 -4 11 -4 10 -5 8 -6 7 -8 5 -9 3 -10 3 -12 2 -13 2 -15 3 -15 4 -15 4 -16 6 -14 7 -14 7 -12 7 -11 7 -10 6 -9 4 -9 2 -9 0 -10 -2 -11 -5,0 0 0 -15 -1 -15 -1 -16 -2 -16 -3 -16 -3 -16 -4 -14 -5 -14 -5 -13 -5 -13 -4 -12 -4 -11 -2 -10 -2 -11 -1 -11 0 -12 0 -13 0 -14 0 -14 0 -15 0 -15 0 -14 -1 -14 0 -13 0 -12 0 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -10 -10 -10 -10 -10 -9 -10 -9 -10 -8 -10 -7 -10 -6 -10 -5 -11 -4 -11 -3 -12 -2 -13 -3 -14 -3 -14 -4 -15 -4 -15 -5 -15 -6 -15 -6 -13 -7 -13 -7 -13 -6 -12 -5 -11 -4 -12 -3 -12 -3 -13
143561477,7E:8A:AE:D6:C8:CD,2512,-5.20,0 0 -6 14 -7 15 -7 15 -5 16 -4 15 -3 16 -2 14 -1 13 -1 11 -1 10 -2 8 -3 6 -5 5 -7 5 -8 5 -9 6 -12 7 -12 8 -13 9 -12 10 -12 10 -11 10 -10 10 -8 8 -7 7 -6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 4 12 4 11 4 10 4 9 4 7 4 6 5 4 7 3 8 2 9 1 11 1 12 1 14 2 13 3 14 5 15 6 13 6 13 6 11 6 10 4 9 3 8 1 8 -1 8 -2 9 -4 10,0 0 -3 -15 -4 -15 -4 -16 -5 -16 -6 -15 -7 -15 -7 -14 -7 -13 -7 -12 -7 -12 -7 -11 -6 -10 -5 -10 -4 -11 -3 -11 -3 -12 -3 -13 -2 -14 -3 -14 -3 -15 -3 -15 -4 -14 -4 -14 -3 -13 -3 -11 -2 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -9 -11 -9 -11 -9 -11 -9 -10 -9 -9 -9 -8 -9 -7 -10 -7 -10 -5 -11 -5 -12 -5 -13 -5 -14 -5 -13 -6 -14 -7 -14 -8 -14 -8 -14 -8 -12 -9 -12 -8 -12 -8 -11 -7 -10 -6 -11 -5 -12 -5 -13
143819061,7E:8A:AE:D6:C8:CD,2528,23.75,0 0 5 -15 6 -16 6 -17 4 -17 3 -17 2 -17 1 -15 0 -13 0 -12 0 -10 1 -8 3 -7 4 -5 7 -6 8 -5 10 -7 12 -7 12 -8 13 -9 13 -10 12 -10 10 -10 9 -10 7 -8 6 -7 5 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -3 -13 -3 -12 -3 -11 -4 -10 -4 -8 -5 -7 -6 -6 -7 -4 -9 -3 -10 -3 -12 -3 -14 -4 -15 -5 -15 -6 -15 -7 -15 -7 -14 -7 -12 -7 -11 -7 -10 -6 -10 -4 -9 -2 -9 0 -9 2 -10 3 -11,0 0 13 -3 14 -2 15 -3 15 -3 15 -4 15 -5 14 -6 13 -6 12 -6 11 -6 10 -6 10 -5 10 -4 10 -3 10 -3 12 -2 12 -2 14 -2 14 -2 15 -2 14 -3 14 -3 13 -3 12 -3 11 -3 10 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -9 10 -9 9 -9 10 -9 10 -8 9 -8 9 -7 10 -6 10 -5 10 -3 11 -3 12 -2 13 -2 13 -3 14 -3 14 -4 14 -5 13 -6 13 -7 13 -7 12 -7 11 -6 10 -5 10 -4 11 -4 11 -3
