timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker
228634854,7E:8A:AE:D6:C8:CD,28768,35.93,-74,-63,0 0 -14 -1 -18 -1 -17 -1 -16 -2 -15 -2 -16 -1 -14 -1 -14 -1 -13 -1 -12 0 -12 0 -12 1 -12 1 -10 1 -10 1 -9 1 -9 2 -9 1 -9 2 -9 1 -8 0 -8 2 -8 1 -8 1 -7 1 -8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 1 -15 -1 -16 0 -17 0 -17 -1 -17 -1 -18 -2 -19 -2 -18 -3 -18 -2 -18 -3 -17 -2 -18 -3 -16 -2 -17 -2 -17 -2 -17 -1 -17 -2 -17 -1 -18 -1 -19 0 -18 0 -18 0 -18 0 -18 -1 -17 -1,0 0 4 -14 3 -16 3 -15 4 -16 3 -15 3 -16 3 -15 3 -15 3 -16 3 -16 3 -15 2 -15 2 -15 2 -16 2 -15 1 -15 2 -16 2 -15 3 -16 3 -16 3 -15 4 -15 5 -14 5 -14 5 -13 6 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -9 2 -9 3 -10 3 -10 3 -10 3 -10 3 -11 4 -11 4 -11 4 -11 4 -11 4 -11 4 -12 4 -11 4 -11 4 -12 3 -12 4 -13 3 -12 3 -14 3 -14 3 -14 3 -14 3 -14 4 -15 3 -15
229029496,7E:8A:AE:D6:C8:CD,0,55.14,-57,-59,0 0 -13 8 -13 5 -13 5 -12 6 -12 6 -13 7 -12 7 -12 7 -11 7 -10 8 -9 8 -9 8 -8 7 -9 8 -8 7 -9 7 -9 7 -10 7 -10 6 -10 7 -11 7 -10 7 -10 7 -10 7 -9 7 -9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 10 -10 10 -11 10 -12 10 -12 10 -12 9 -12 10 -13 9 -13 8 -12 8 -13 7 -13 6 -14 6 -13 6 -13 6 -15 7 -15 7 -15 7 -14 7 -14 8 -14 8 -13 8 -12 8 -12 8 -12 8 -11 7,0 0 -17 14 -17 13 -16 13 -14 12 -11 11 -9 10 -7 7 -4 5 -3 2 -1 -2 1 -5 3 -8 3 -10 2 -13 2 -14 1 -16 1 -18 1 -17 0 -17 -1 -16 -2 -14 -2 -12 -2 -9 -2 -6 -1 -3 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -8 -9 -8 -6 -7 -3 -6 0 -5 3 -4 6 -3 10 -1 13 0 14 1 16 1 18 1 18 1 17 1 16 0 15 0 13 -1 11 0 8 0 4 1 0 2 -3 4 -7 5 -10 7 -12 9 -14 11
258233713,7E:8A:AE:D6:C8:CD,33632,90.00,-62,-61,0 0 12 -10 13 -7 13 -7 12 -8 11 -9 12 -10 11 -10 10 -10 10 -10 9 -10 8 -9 8 -8 8 -8 8 -8 8 -7 9 -6 10 -6 10 -6 10 -7 10 -7 10 -8 10 -8 9 -8 8 -7 8 -7 7 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -10 8 -11 9 -12 9 -11 9 -11 9 -10 9 -10 9 -9 9 -9 10 -8 11 -7 12 -7 12 -7 12 -7 12 -7 12 -8 12 -9 12 -10 11 -10 11 -11 11 -11 10 -10 9 -10 9 -9 9 -9 9 -9,0 0 10 15 11 16 11 15 12 13 11 11 11 10 9 7 7 5 5 5 2 4 -2 3 -4 3 -6 4 -9 6 -10 7 -11 9 -12 11 -11 11 -11 12 -9 12 -8 12 -6 10 -5 9 -4 6 -3 4 -2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -12 -7 -11 -6 -11 -4 -10 -1 -8 1 -7 4 -7 7 -6 10 -6 11 -5 13 -6 15 -7 16 -8 16 -8 15 -9 14 -9 12 -9 11 -8 9 -7 8 -5 7 -2 5 1 5 4 5 7 6 10 8 12
258331917,7E:8A:AE:D6:C8:CD,33648,42.39,-63,-61,0 0 11 10 8 11 9 11 9 11 10 10 11 11 11 10 11 9 11 9 10 7 9 7 9 7 8 6 8 7 7 7 7 8 6 9 6 9 6 9 7 9 8 10 8 9 8 9 7 8 7 7 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 5 12 6 13 6 13 7 12 6 12 6 11 7 11 7 10 7 9 7 9 9 9 10 9 10 8 10 9 11 10 11 11 10 12 10 12 9 13 9 13 9 11 8 10 7 10 7 11 7 10 7,0 0 19 3 20 1 20 0 19 -1 17 -2 15 -3 12 -3 10 -3 7 -1 4 0 1 2 -1 4 -2 7 -3 10 -3 12 -3 14 -2 16 -2 17 -1 16 1 16 1 14 2 12 2 10 2 7 1 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 3 -14 2 -12 1 -10 -1 -8 -2 -6 -4 -4 -7 -2 -9 0 -12 1 -14 1 -16 2 -18 2 -20 1 -19 0 -19 -1 -18 -2 -17 -2 -15 -1 -13 0 -10 2 -7 4 -4 6 -1 9 0 12 1 16 1
259887033,7E:8A:AE:D6:C8:CD,33680,90.00,-61,-59,0 0 10 -12 11 -10 11 -10 11 -11 10 -11 11 -12 9 -12 9 -12 8 -12 7 -11 7 -10 7 -10 6 -9 7 -9 8 -8 8 -8 9 -8 10 -8 10 -9 10 -9 10 -10 10 -10 9 -10 8 -9 7 -8 7 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -12 5 -12 6 -12 6 -12 6 -12 6 -11 6 -11 7 -11 7 -11 8 -10 9 -10 10 -10 10 -10 10 -10 10 -10 10 -11 10 -12 9 -12 8 -12 9 -13 9 -12 8 -12 7 -11 7 -11 8 -11 8 -10,0 0 -8 16 -8 16 -8 17 -6 17 -5 16 -3 16 -2 13 -1 11 -2 9 -2 6 -3 3 -4 1 -6 -1 -8 -1 -10 -2 -13 -3 -15 -3 -15 -2 -16 -1 -16 0 -16 1 -14 1 -12 2 -10 1 -8 1 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -11 7 -11 7 -10 7 -8 6 -6 6 -4 7 -1 7 2 8 5 8 6 9 8 11 10 12 11 13 11 13 10 14 9 14 8 13 7 11 6 9 6 6 5 3 5 0 6 -2 7 -4 9 -5 11
259919143,7E:8A:AE:D6:C8:CD,33680,-4.13,-62,-59,0 0 15 -3 14 0 14 -1 14 -2 14 -3 15 -3 14 -4 13 -4 13 -4 12 -4 11 -4 10 -3 10 -3 10 -3 11 -2 11 -1 12 -1 12 -1 12 -1 13 -1 13 -2 13 -2 12 -2 11 -2 10 -2 9 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -5 11 -5 11 -6 12 -5 11 -5 11 -5 11 -4 11 -4 12 -3 11 -2 12 -2 13 -1 13 -1 13 -1 13 -1 14 -2 14 -3 14 -3 13 -4 14 -4 14 -4 12 -4 12 -4 12 -4 12 -3 12 -3,0 0 15 3 17 2 17 1 18 1 16 -1 16 -2 13 -3 11 -3 8 -2 6 -1 4 1 2 2 1 4 1 7 1 9 1 11 2 13 3 14 3 14 5 14 5 13 5 11 5 10 4 8 3 6 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -6 -12 -6 -11 -6 -9 -6 -7 -6 -5 -6 -2 -7 0 -8 2 -9 4 -10 6 -12 7 -13 7 -15 7 -15 6 -15 5 -16 4 -15 4 -15 3 -13 3 -11 3 -8 4 -5 5 -3 7 -1 10 1 12 1
259959928,7E:8A:AE:D6:C8:CD,33696,37.14,-61,-59,0 0 13 -8 13 -6 13 -6 13 -7 13 -7 13 -8 12 -8 12 -8 11 -8 10 -9 10 -7 9 -7 9 -7 9 -6 10 -6 10 -5 11 -5 11 -5 11 -5 12 -6 12 -6 11 -6 12 -7 10 -6 9 -6 9 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -9 9 -9 9 -9 9 -9 10 -9 9 -8 10 -8 10 -7 10 -7 11 -7 12 -6 12 -5 13 -5 12 -5 12 -5 13 -7 12 -7 13 -8 12 -8 12 -9 12 -9 11 -8 11 -8 10 -8 11 -8 10 -7,0 0 -5 17 -4 17 -3 18 -1 18 0 17 1 16 1 13 2 11 1 9 0 7 -1 5 -3 3 -5 2 -8 2 -10 2 -12 3 -14 3 -15 5 -15 5 -14 7 -13 7 -12 7 -10 7 -8 6 -6 4 -5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -11 9 -10 8 -9 8 -7 7 -5 7 -3 7 -1 8 2 8 5 9 6 10 8 12 9 13 10 14 9 14 9 14 8 14 7 13 6 12 5 10 5 7 5 4 5 2 6 0 8 -1 10 -2 13
262736916,7E:8A:AE:D6:C8:CD,0,-58.71,-57,-67,0 0 -1 -17 0 -14 0 -14 0 -14 0 -14 0 -15 0 -14 0 -14 0 -15 -1 -15 -1 -15 -1 -15 -1 -15 -2 -15 -2 -14 -2 -15 -2 -15 -1 -15 -1 -14 0 -14 0 -14 0 -13 1 -13 1 -13 2 -12 2 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -11 0 -12 0 -12 1 -13 1 -13 1 -13 1 -13 1 -14 1 -14 1 -13 1 -13 2 -13 2 -13 2 -13 2 -13 2 -13 2 -13 2 -13 2 -14 1 -15 1 -15 1 -15 0 -15 0 -15 -1 -16 -2 -15,0 0 -7 -11 -10 -17 -10 -17 -10 -19 -9 -19 -9 -18 -8 -16 -8 -15 -8 -14 -6 -11 -5 -8 -5 -3 -6 0 -7 2 -6 5 -6 8 -8 12 -10 13 -14 13 -15 13 -14 11 -14 10 -14 9 -12 6 -10 4 -8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 10 -5 9 -6 8 -5 6 -4 4 -2 2 1 1 3 0 6 0 7 -1 10 -1 12 -1 14 -1 15 -1 15 0 15 0 14 0 13 -1 12 -2 12 -2 9 -1 5 -3 2 -4 1 -7 -1 -9 -2 -11
262805230,7E:8A:AE:D6:C8:CD,33824,-9.40,-57,-66,0 0 -17 1 -15 -1 -15 -1 -14 0 -14 0 -15 0 -14 0 -14 0 -15 0 -16 1 -16 1 -15 1 -15 1 -15 2 -15 2 -15 2 -15 1 -15 1 -14 0 -14 0 -13 0 -13 0 -14 -1 -13 -1 -13 -2 -12 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 0 -11 -1 -12 -1 -13 -2 -13 -2 -13 -2 -14 -2 -14 -2 -14 -2 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -12 -2 -13 -3 -13 -2 -13 -2 -14 -2 -15 -2 -16 -2 -15 -2 -15 -1 -15 0 -16 1 -15 2,0 0 -3 -10 -4 -16 -4 -18 -3 -20 -2 -20 -3 -20 -3 -18 -4 -17 -3 -16 -2 -13 -1 -10 -2 -5 -3 -2 -2 1 -2 4 -1 9 -3 13 -5 15 -6 16 -6 18 -6 17 -7 16 -7 15 -8 12 -7 10 -5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -7 -11 -6 -11 -7 -9 -7 -8 -5 -6 -4 -4 -2 -3 0 -1 2 0 5 2 7 4 9 5 11 6 12 6 14 7 15 7 13 8 13 8 11 8 12 6 10 4 6 3 3 3 -1 3 -3 1 -6
310054551,7E:8A:AE:D6:C8:CD,37152,-15.37,-58,-62,0 0 16 -3 15 -1 15 -1 14 -3 13 -3 14 -4 13 -4 12 -4 12 -4 12 -5 11 -4 11 -3 11 -3 11 -3 11 -3 11 -3 13 -3 13 -3 13 -4 13 -4 13 -4 12 -4 12 -4 11 -4 11 -3 10 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -4 11 -4 11 -4 12 -4 12 -3 11 -3 12 -2 12 -2 13 -1 12 -1 13 0 13 0 14 0 13 0 13 -1 14 -1 13 -1 13 -2 12 -2 13 -3 13 -2 13 -2 12 -2 12 -2 12 -2 12 -3,0 0 13 -11 13 -13 12 -13 12 -14 10 -13 8 -14 6 -13 5 -11 5 -10 5 -8 6 -6 7 -4 8 -2 10 -2 12 -2 13 -3 15 -3 16 -4 16 -5 16 -6 14 -6 13 -6 11 -6 10 -4 8 -2 7 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -11 -9 -11 -8 -10 -6 -10 -4 -10 -3 -9 0 -9 2 -11 4 -12 5 -12 6 -13 7 -15 6 -16 5 -16 4 -17 3 -17 2 -15 0 -14 0 -12 0 -12 1 -10 3 -9 5 -7 7 -6 9 -7 11 -9
312160960,7E:8A:AE:D6:C8:CD,37168,-90.00,-61,-69,0 0 -9 -15 -6 -15 -7 -15 -8 -14 -8 -13 -10 -13 -9 -11 -10 -10 -9 -10 -9 -9 -8 -9 -7 -9 -7 -9 -7 -10 -6 -10 -6 -11 -7 -12 -7 -13 -7 -14 -8 -13 -8 -13 -9 -12 -8 -12 -8 -11 -7 -10 -6 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -8 -11 -9 -11 -9 -11 -9 -10 -9 -9 -9 -8 -10 -8 -10 -7 -11 -6 -11 -6 -13 -6 -13 -7 -14 -7 -14 -7 -14 -8 -14 -9 -13 -9 -12 -9 -11 -10 -11 -9 -11 -8 -11 -7 -10 -7 -10 -7 -11 -7 -11,0 0 3 19 2 20 3 19 3 16 3 12 3 9 4 5 4 2 3 0 1 -3 -1 -6 -2 -10 -3 -12 -4 -14 -6 -15 -8 -15 -9 -17 -9 -17 -9 -17 -8 -14 -8 -12 -8 -10 -6 -9 -4 -6 -2 -3 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 10 -5 7 -5 4 -6 -2 -5 -8 -2 -11 -1 -14 0 -17 2 -21 3 -22 5 -22 5 -21 4 -20 3 -19 4 -17 3 -13 2 -9 0 -6 -2 -3 -2 0 -1 4 -1 9 -1 13 -2 15 -1 17 0 18
