timestamp,mac,seq_ctrl,aoa,IQ_master,IQ_worker
58698316,7E:8A:AE:D6:C8:CD,0,-61.09,0 0 11 -8 12 -7 12 -7 11 -7 11 -7 11 -8 10 -7 10 -7 10 -7 9 -8 9 -8 9 -8 8 -8 9 -9 8 -8 8 -8 8 -8 8 -8 8 -8 8 -8 8 -8 8 -7 8 -7 8 -7 8 -7 7 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -8 11 -8 12 -8 12 -8 12 -7 13 -7 13 -7 14 -7 14 -6 13 -6 13 -6 13 -6 13 -6 13 -6 12 -6 13 -6 12 -6 12 -6 12 -6 12 -7 13 -7 12 -7 12 -7 12 -7 12 -8 12 -7,0 0 -15 2 -16 1 -15 1 -15 1 -14 2 -14 2 -13 2 -13 2 -13 2 -14 3 -13 3 -13 3 -12 3 -12 4 -13 4 -12 4 -13 4 -12 4 -13 3 -12 3 -12 3 -12 3 -12 3 -11 2 -11 2 -11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 2 -12 2 -13 2 -13 1 -13 1 -14 1 -14 0 -15 0 -15 0 -14 -1 -14 -1 -14 -1 -15 -1 -14 -1 -14 -1 -15 -1 -14 0 -15 0 -14 0 -15 1 -15 1 -15 1 -15 1 -15 1 -15 1 -15 2
58749709,7E:8A:AE:D6:C8:CD,5120,-44.94,0 0 15 3 16 4 14 3 13 2 12 1 11 2 9 2 9 2 9 3 9 4 10 5 11 5 11 4 12 4 12 3 13 2 13 1 13 1 12 0 11 0 11 0 9 0 8 1 7 2 7 2 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 11 1 11 2 11 3 12 4 12 6 13 6 13 7 14 7 14 7 15 6 15 6 15 5 14 4 13 3 12 3 12 3 11 3 10 4 10 5 11 6 11 6 12 6 13 6 14 7 15 6,0 0 -6 -16 -6 -16 -6 -14 -6 -13 -5 -12 -4 -12 -3 -11 -3 -11 -2 -12 -2 -13 -2 -14 -2 -15 -3 -14 -4 -15 -5 -15 -6 -14 -6 -14 -6 -13 -6 -13 -6 -12 -5 -11 -4 -10 -3 -10 -2 -10 -1 -10 0 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -9 -6 -10 -5 -11 -4 -11 -4 -12 -3 -13 -3 -14 -3 -16 -3 -16 -3 -16 -4 -16 -4 -15 -5 -15 -4 -14 -5 -13 -4 -13 -4 -12 -3 -12 -2 -12 -2 -13 -2 -14 -2 -15 -2 -16 -2 -16 -3 -17 -4 -18
58867386,7E:8A:AE:D6:C8:CD,5136,14.06,0 0 -2 13 -3 14 -3 13 -3 13 -2 12 -2 13 -2 12 -2 12 -1 12 -1 12 -1 12 -1 12 0 11 0 11 0 11 0 11 0 11 0 11 1 11 0 11 0 11 0 10 0 10 -1 10 -1 9 -1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 12 -2 12 -3 13 -3 13 -3 13 -4 13 -4 13 -5 14 -5 13 -5 13 -5 13 -5 13 -5 13 -5 13 -5 12 -5 13 -4 13 -4 13 -4 12 -3 13 -3 13 -3 13 -3 13 -3 13 -3 13 -3 13,0 0 -13 9 -12 8 -12 8 -12 9 -11 8 -12 8 -10 8 -11 8 -10 8 -10 9 -10 9 -10 9 -9 8 -9 9 -9 9 -9 9 -9 9 -9 9 -9 8 -10 8 -9 8 -9 7 -9 7 -9 7 -9 6 -9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 8 -9 8 -9 8 -10 8 -10 8 -10 8 -11 8 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -11 7 -11 7 -11 7 -12 8 -12 8 -12 8 -12 8 -12 8 -12 9 -12 10
58897500,7E:8A:AE:D6:C8:CD,5136,-15.66,0 0 -16 8 -14 7 -13 8 -12 7 -11 7 -11 6 -10 5 -10 4 -11 3 -11 4 -12 4 -12 3 -13 4 -14 6 -13 6 -13 6 -12 7 -12 7 -11 7 -10 7 -10 6 -9 5 -9 4 -8 3 -9 2 -9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 9 -9 8 -10 7 -11 7 -12 6 -13 5 -14 5 -15 5 -16 6 -15 6 -15 6 -15 7 -14 7 -13 7 -12 7 -12 6 -11 6 -11 5 -11 4 -12 4 -13 4 -14 4 -14 4 -15 5 -16 6 -16 7,0 0 -4 17 -4 15 -3 14 -3 13 -3 11 -4 11 -5 10 -6 11 -6 11 -6 12 -6 13 -6 14 -5 13 -5 15 -3 14 -3 14 -3 14 -2 13 -3 13 -2 12 -3 10 -4 9 -5 9 -5 9 -6 9 -7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -1 11 -2 11 -3 11 -4 12 -5 13 -5 14 -5 14 -5 15 -5 14 -4 15 -4 14 -4 14 -4 12 -3 12 -4 12 -4 11 -5 11 -6 11 -6 12 -7 13 -7 14 -7 14 -6 15 -6 17 -4 17
58937611,7E:8A:AE:D6:C8:CD,5152,-28.67,0 0 13 12 12 10 11 9 11 7 10 7 9 7 8 7 7 7 7 8 7 9 7 9 8 9 8 9 9 9 10 9 10 8 11 8 11 7 10 6 10 6 9 6 8 6 7 6 6 6 5 6 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 4 10 5 10 6 9 7 10 9 9 9 10 11 10 12 11 12 11 12 11 11 11 11 12 10 11 9 10 8 11 8 9 8 9 8 8 8 8 9 8 10 8 11 9 12 10 12 11 12 12 11,0 0 13 -12 10 -11 10 -9 9 -9 9 -8 10 -7 9 -6 11 -6 11 -6 12 -7 12 -8 12 -9 12 -9 12 -10 10 -11 10 -10 10 -10 9 -9 9 -9 9 -8 8 -6 9 -5 9 -5 10 -4 10 -3 11 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -10 6 -9 7 -9 8 -9 9 -10 10 -10 11 -10 11 -11 12 -11 11 -11 11 -10 10 -10 10 -10 9 -9 9 -9 9 -8 10 -7 10 -7 10 -7 12 -8 13 -8 13 -9 13 -9 14 -10 14 -12 12 -13
60234239,7E:8A:AE:D6:C8:CD,0,-90.00,0 0 -2 -21 -5 -22 -5 -19 -5 -18 -5 -15 -4 -12 -2 -9 0 -7 3 -5 6 -4 9 -3 11 -3 13 -4 16 -5 16 -7 17 -8 18 -9 17 -10 16 -9 14 -9 12 -7 9 -6 7 -4 5 -2 4 1 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 11 -2 9 -3 7 -5 4 -7 2 -9 -1 -11 -3 -14 -5 -17 -6 -18 -6 -19 -6 -20 -5 -20 -4 -19 -3 -17 -2 -16 -1 -12 -1 -10 -2 -7 -3 -4 -5 -2 -8 0 -11 1 -13 1 -16 1 -19 0 -22,0 0 15 -1 17 0 17 0 18 -1 17 -2 17 -3 15 -3 12 -4 11 -4 7 -3 4 -3 0 -2 -3 -1 -6 0 -9 1 -10 3 -13 5 -13 6 -14 7 -14 7 -13 8 -11 8 -11 8 -8 7 -6 6 -4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 10 11 10 11 11 9 10 7 10 4 8 2 7 -1 5 -4 2 -7 -1 -9 -4 -11 -6 -14 -7 -15 -8 -16 -8 -17 -9 -16 -8 -17 -8 -14 -6 -13 -6 -11 -5 -8 -4 -4 -3 1 -2 4 -1 7 -1
60609158,7E:8A:AE:D6:C8:CD,5600,6.93,0 0 11 -18 10 -17 8 -16 6 -15 5 -14 4 -13 4 -10 4 -8 6 -6 7 -5 9 -4 11 -4 12 -4 14 -5 14 -7 15 -8 15 -9 14 -10 13 -10 12 -10 10 -9 9 -7 8 -6 7 -4 7 -1 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -7 -7 -7 -5 -7 -4 -7 -1 -8 0 -9 2 -11 3 -13 3 -15 3 -15 3 -17 2 -17 1 -18 -1 -16 -1 -15 -2 -14 -2 -12 -1 -11 0 -9 2 -9 5 -9 6 -8 8 -9 10 -10 11 -12 11 -14,0 0 10 -10 6 -8 5 -4 5 -1 5 2 7 5 8 7 10 8 12 9 15 9 16 8 17 7 17 6 16 5 15 2 13 1 12 1 9 1 6 2 3 3 1 5 -2 6 -4 8 -5 9 -5 11 -6 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -6 -7 -9 -7 -12 -8 -14 -9 -16 -8 -17 -9 -18 -9 -19 -9 -18 -8 -16 -7 -14 -6 -12 -4 -11 -2 -9 1 -8 4 -8 7 -7 10 -8 11 -8 14 -11 15 -13 16 -15 16 -15 15 -15 14 -16 11 -16
60664394,7E:8A:AE:D6:C8:CD,5616,17.57,0 0 2 -16 3 -15 3 -15 2 -14 2 -14 2 -15 1 -13 1 -14 1 -14 1 -14 0 -14 0 -14 0 -13 0 -14 0 -13 -1 -13 0 -14 0 -14 0 -14 0 -14 1 -13 1 -13 1 -13 1 -12 1 -12 2 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 0 -12 1 -12 1 -12 2 -12 2 -13 2 -13 3 -13 3 -13 3 -13 3 -13 4 -13 4 -13 3 -13 3 -13 3 -13 3 -13 3 -13 3 -13 2 -14 3 -15 3 -14 2 -14 2 -14 2 -15 1 -14,0 0 15 -6 13 -7 13 -7 13 -7 12 -6 13 -6 11 -6 11 -6 11 -6 10 -7 10 -7 10 -7 9 -7 9 -7 9 -7 9 -7 9 -7 9 -7 8 -8 8 -8 9 -7 8 -7 8 -6 8 -6 8 -6 8 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -8 10 -8 10 -7 11 -7 11 -7 12 -7 13 -7 14 -6 13 -6 13 -6 13 -6 13 -6 13 -6 13 -6 14 -6 14 -6 14 -6 14 -6 13 -6 14 -7 14 -7 14 -7 14 -7 14 -7 15 -7 14 -8
60715800,7E:8A:AE:D6:C8:CD,5632,18.97,0 0 -9 16 -8 15 -7 15 -6 14 -4 13 -4 12 -4 10 -4 8 -6 7 -7 7 -8 7 -9 7 -10 8 -11 9 -11 10 -10 11 -10 13 -9 13 -9 13 -8 13 -7 12 -6 10 -6 9 -6 7 -7 5 -7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 9 2 9 0 8 -1 8 -2 8 -4 9 -5 10 -6 11 -7 12 -7 12 -7 14 -6 14 -5 15 -4 14 -3 13 -3 13 -2 11 -3 10 -3 9 -4 9 -6 9 -7 9 -8 9 -9 10 -10 12 -10 13,0 0 -13 2 -10 2 -8 -2 -7 -4 -7 -6 -8 -10 -7 -11 -9 -13 -11 -13 -12 -13 -14 -12 -14 -11 -14 -9 -14 -8 -13 -6 -11 -5 -9 -4 -6 -4 -4 -4 -1 -5 0 -6 2 -7 3 -9 4 -10 4 -12 4 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 8 -3 10 -4 11 -5 13 -6 15 -6 16 -6 17 -6 17 -6 17 -5 15 -5 13 -5 11 -5 9 -6 7 -7 5 -10 3 -12 2 -14 0 -16 0 -18 1 -19 2 -20 3 -19 4 -20 5 -19 6 -18 6
60891304,7E:8A:AE:D6:C8:CD,0,-17.01,0 0 15 -2 14 -1 14 -1 13 -2 13 -2 14 -2 12 -2 13 -2 13 -2 12 -2 12 -3 12 -3 12 -3 12 -3 11 -3 12 -3 12 -3 12 -3 12 -3 12 -3 12 -3 12 -2 11 -2 11 -2 11 -1 11 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -4 11 -4 11 -3 12 -3 12 -2 12 -2 13 -1 13 -1 13 -1 12 -1 13 0 13 0 13 0 12 0 13 0 13 0 13 -1 13 -1 12 -1 13 -1 13 -1 13 -1 13 -2 13 -1 14 -2 14 -3,0 0 10 -14 8 -13 8 -12 8 -13 8 -13 8 -13 7 -12 7 -12 7 -12 7 -13 7 -13 7 -12 6 -12 6 -12 6 -12 6 -12 6 -12 7 -11 7 -11 7 -10 7 -10 6 -9 7 -9 6 -8 6 -8 6 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -11 4 -11 5 -11 5 -11 5 -12 6 -11 6 -12 7 -12 7 -12 8 -12 8 -12 8 -12 8 -12 8 -12 8 -12 8 -12 8 -12 8 -12 8 -12 8 -13 8 -13 8 -13 8 -13 8 -13 8 -14 8 -14
60996541,7E:8A:AE:D6:C8:CD,5664,-27.63,0 0 -21 -2 -20 -2 -19 0 -17 1 -15 2 -14 2 -10 1 -9 -1 -7 -3 -6 -5 -5 -7 -5 -10 -6 -11 -7 -13 -9 -14 -11 -14 -12 -14 -12 -14 -13 -13 -13 -12 -12 -10 -10 -8 -8 -7 -6 -6 -4 -6 -1 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 9 1 8 0 7 -2 7 -5 7 -7 7 -9 6 -11 7 -13 8 -13 8 -14 9 -14 10 -14 11 -12 11 -10 10 -9 10 -8 8 -7 6 -7 4 -8 2 -9 -1 -10 -2 -12 -4 -14 -5 -16 -5 -18 -4,0 0 -3 16 -2 13 -3 12 -3 12 -4 11 -5 12 -5 11 -6 12 -6 13 -5 14 -4 15 -4 15 -3 14 -2 14 -1 13 -1 13 -2 12 -2 11 -3 11 -4 10 -5 9 -5 9 -6 9 -6 9 -7 9 -7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 1 11 0 12 -1 13 -1 14 -1 15 -1 15 -1 16 -1 16 -1 15 -1 14 -1 14 -1 13 -1 12 -2 12 -3 12 -4 12 -4 13 -5 13 -5 15 -5 16 -4 17 -4 17 -3 17 -2 17 -1 17
61031840,7E:8A:AE:D6:C8:CD,0,-1.27,0 0 -2 20 0 20 0 19 2 17 2 15 2 13 1 10 0 8 -3 6 -5 6 -8 5 -10 5 -11 6 -13 8 -13 9 -14 11 -14 13 -13 14 -12 13 -11 13 -9 12 -8 10 -6 8 -6 6 -6 3 -6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -2 9 -1 8 0 8 3 7 5 7 7 7 10 7 12 8 13 8 13 9 14 10 14 11 13 11 12 11 10 10 9 8 8 6 7 4 7 2 8 0 9 -3 11 -4 12 -4 14 -5 17 -4 19,0 0 1 14 1 12 0 12 0 12 -1 12 -2 13 -2 12 -2 13 -2 14 -1 15 0 15 1 15 2 14 2 14 2 13 2 11 1 11 1 10 0 10 -1 10 -2 10 -3 10 -4 10 -4 10 -4 10 -4 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 10 3 11 3 12 3 13 3 14 3 14 3 15 3 15 3 15 3 14 3 13 2 13 2 12 1 12 0 12 -1 13 -1 13 -1 14 -1 14 0 16 0 17 1 17 1 16 2 16 3 17 4 16
61079575,7E:8A:AE:D6:C8:CD,5696,48.14,0 0 18 7 18 5 17 4 15 3 14 2 12 2 9 2 8 3 6 4 6 6 6 8 6 10 7 11 8 12 10 12 12 12 13 12 13 11 13 10 12 9 11 7 9 6 8 5 5 5 3 5 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -8 7 -7 8 -5 9 -4 10 -2 12 -1 13 0 15 1 16 1 16 0 17 0 17 -1 17 -2 15 -3 14 -3 13 -3 12 -2 10 -1 9 0 10 2 10 4 11 6 11 7 13 9 15 9 17 9,0 0 -11 6 -11 5 -11 4 -12 4 -12 4 -14 4 -14 5 -14 6 -14 7 -13 8 -13 8 -12 8 -10 8 -10 8 -9 7 -9 6 -9 4 -9 3 -10 2 -11 2 -12 1 -12 1 -13 1 -13 1 -12 1 -12 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 10 -7 10 -8 11 -8 12 -9 12 -9 12 -9 12 -9 12 -9 11 -8 10 -8 9 -9 8 -10 7 -10 7 -11 6 -12 6 -13 7 -13 7 -13 8 -14 10 -13 10 -13 11 -12 11 -11 10 -11 10 -10 10
61693594,7E:8A:AE:D6:C8:CD,0,-27.13,0 0 17 -2 16 -2 16 -3 15 -4 14 -4 14 -5 11 -4 11 -4 10 -3 9 -3 9 -1 9 0 10 1 11 1 12 1 13 1 14 0 14 0 14 -1 14 -2 13 -2 12 -2 11 -2 9 -2 8 -1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -9 7 -9 7 -8 8 -7 8 -6 8 -5 9 -4 11 -4 12 -3 12 -3 13 -3 14 -3 15 -4 14 -5 14 -6 13 -6 12 -7 11 -6 10 -6 10 -5 10 -4 10 -3 11 -2 12 -1 14 -1 14 -1,0 0 1 -15 1 -14 1 -15 0 -16 0 -16 -1 -17 -1 -16 -2 -16 -3 -15 -3 -14 -4 -13 -3 -12 -3 -12 -2 -12 -1 -12 0 -12 1 -13 2 -14 2 -14 2 -15 2 -15 2 -15 2 -15 1 -14 1 -13 1 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -11 -5 -11 -5 -12 -5 -12 -5 -12 -4 -12 -4 -11 -3 -12 -3 -12 -2 -12 -1 -12 0 -12 1 -13 0 -13 0 -14 -1 -15 -1 -15 -2 -15 -2 -14 -3 -15 -3 -15 -4 -14 -3 -13 -3 -12 -2 -13 -2 -13
61722746,7E:8A:AE:D6:C8:CD,0,13.55,0 0 -8 -17 -7 -17 -8 -16 -9 -15 -9 -14 -10 -13 -8 -11 -8 -10 -7 -10 -6 -9 -4 -10 -4 -10 -3 -11 -3 -13 -3 -13 -4 -14 -5 -15 -5 -14 -6 -15 -7 -14 -7 -13 -7 -12 -6 -11 -5 -9 -4 -8 -2 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -6 -11 -6 -10 -6 -9 -7 -8 -7 -7 -8 -7 -9 -7 -11 -7 -12 -6 -13 -7 -14 -8 -14 -9 -14 -9 -13 -10 -13 -11 -13 -10 -11 -10 -11 -9 -9 -8 -9 -8 -10 -6 -10 -6 -11 -5 -12 -5 -14 -6 -14,0 0 5 -14 5 -13 5 -14 4 -15 4 -15 3 -17 3 -15 2 -16 1 -15 0 -15 0 -14 0 -13 1 -12 2 -12 2 -12 3 -12 5 -12 6 -13 6 -13 7 -14 6 -14 6 -14 6 -14 5 -13 5 -12 5 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -12 -3 -12 -3 -13 -3 -13 -3 -13 -2 -12 -2 -12 -1 -12 -1 -12 1 -12 2 -12 3 -12 3 -13 3 -13 3 -13 3 -14 2 -15 2 -15 1 -15 0 -15 0 -15 0 -14 0 -13 0 -13 1 -13 1 -14
63445428,7E:8A:AE:D6:C8:CD,6080,21.39,0 0 2 -18 2 -17 1 -16 0 -16 -1 -14 -1 -14 0 -12 0 -11 1 -11 2 -11 3 -11 3 -12 3 -12 3 -14 3 -14 2 -15 2 -16 1 -16 0 -16 0 -15 -1 -14 0 -13 0 -12 1 -10 2 -9 3 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -11 -3 -11 -2 -11 -1 -11 0 -11 1 -12 2 -13 2 -14 3 -14 3 -14 3 -15 2 -15 1 -16 1 -15 0 -14 0 -14 0 -13 0 -13 1 -12 1 -12 2 -13 3 -13 4 -13 4 -14 4 -16 3 -16,0 0 -13 11 -10 10 -8 6 -7 4 -7 1 -8 -2 -8 -5 -10 -8 -11 -10 -14 -10 -15 -11 -17 -10 -17 -9 -19 -8 -18 -6 -16 -5 -16 -4 -14 -4 -11 -4 -8 -4 -5 -5 -2 -6 0 -8 2 -9 3 -11 4 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 3 6 3 9 3 12 3 14 3 15 4 17 5 18 5 18 6 16 5 15 5 14 4 12 2 9 0 7 -3 6 -5 5 -8 5 -10 5 -14 7 -16 8 -17 10 -17 11 -17 12 -17 14 -16 15
63500472,7E:8A:AE:D6:C8:CD,6096,90.00,0 0 -18 -5 -18 -5 -17 -4 -16 -3 -14 -2 -14 -1 -11 -1 -10 -2 -9 -3 -9 -4 -9 -6 -9 -7 -10 -8 -12 -9 -13 -8 -14 -8 -15 -8 -15 -7 -16 -6 -15 -5 -14 -4 -13 -3 -11 -3 -9 -4 -8 -5 -6 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 5 -9 4 -9 3 -10 2 -10 0 -11 -1 -12 -2 -13 -3 -14 -3 -15 -3 -15 -3 -16 -3 -17 -2 -15 -1 -15 0 -14 0 -13 1 -12 0 -10 -1 -11 -1 -11 -3 -11 -4 -12 -6 -13 -7 -15 -7 -16 -7,0 0 6 -18 3 -16 3 -13 3 -11 3 -7 5 -4 6 -2 9 0 11 2 14 2 16 2 18 1 18 0 19 -1 18 -3 17 -4 17 -4 14 -4 12 -3 10 -2 7 -1 5 1 4 3 2 6 2 8 1 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -1 -7 -4 -7 -6 -8 -9 -9 -11 -10 -12 -11 -14 -12 -15 -13 -15 -12 -14 -12 -13 -12 -12 -11 -11 -9 -9 -6 -8 -4 -8 -1 -7 2 -8 4 -9 6 -11 8 -13 9 -16 9 -17 9 -19 8 -21 7 -22
63630842,7E:8A:AE:D6:C8:CD,0,-6.08,0 0 -17 5 -17 3 -17 4 -15 5 -14 5 -14 6 -12 5 -11 5 -11 4 -11 4 -11 3 -11 2 -11 2 -12 2 -13 2 -13 2 -15 3 -15 4 -15 5 -14 5 -14 6 -12 5 -12 5 -10 4 -9 3 -9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 7 -10 6 -10 6 -10 5 -10 5 -10 4 -11 3 -12 3 -13 3 -13 2 -14 2 -14 2 -15 3 -14 4 -14 4 -14 5 -13 5 -13 5 -11 5 -12 5 -12 4 -12 4 -13 3 -13 2 -14 3 -14 3,0 0 -10 12 -7 10 -7 7 -7 5 -8 2 -10 0 -11 -2 -13 -2 -15 -3 -17 -1 -19 -1 -19 0 -18 2 -19 3 -17 4 -15 4 -14 4 -12 3 -11 1 -9 0 -8 -3 -7 -5 -7 -7 -6 -8 -7 -10 -7 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 8 0 10 -1 12 -2 14 -2 15 -2 16 -2 17 -2 18 -1 17 0 16 0 15 0 13 -1 11 -2 9 -4 7 -6 6 -8 6 -10 5 -12 6 -14 8 -15 10 -15 11 -14 12 -14 14 -14 15 -12 16
63686539,7E:8A:AE:D6:C8:CD,0,-49.23,0 0 -5 -16 -3 -15 -3 -15 -3 -15 -3 -14 -3 -15 -3 -14 -4 -14 -4 -14 -4 -14 -4 -14 -4 -13 -4 -13 -5 -13 -5 -13 -5 -12 -4 -13 -5 -13 -5 -12 -4 -13 -4 -12 -4 -12 -4 -12 -3 -12 -3 -11 -3 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -12 -3 -12 -3 -13 -3 -13 -3 -13 -2 -13 -2 -14 -2 -14 -2 -14 -1 -14 -1 -14 -1 -14 -1 -15 -1 -14 -2 -14 -2 -14 -2 -14 -2 -14 -2 -14 -3 -14 -3 -15 -3 -14 -3 -14 -3 -15 -4 -15 -4 -14,0 0 -10 12 -8 12 -8 11 -8 12 -7 11 -8 12 -7 11 -7 11 -7 11 -7 12 -6 12 -6 12 -6 11 -6 12 -6 12 -6 11 -6 12 -6 11 -6 11 -6 11 -6 11 -6 10 -7 10 -7 9 -6 9 -7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 10 -6 11 -6 11 -7 11 -8 11 -8 10 -9 10 -9 10 -9 10 -9 10 -10 10 -10 10 -10 10 -9 10 -9 10 -9 10 -9 10 -9 10 -8 10 -9 11 -9 11 -8 11 -8 11 -8 11 -9 12 -8 13
63746246,7E:8A:AE:D6:C8:CD,6144,90.00,0 0 1 -16 2 -15 2 -15 1 -15 0 -15 0 -15 0 -14 0 -14 0 -13 -1 -13 0 -12 0 -12 1 -11 1 -13 1 -12 1 -13 2 -13 1 -14 1 -14 1 -14 1 -13 0 -13 0 -12 0 -11 0 -10 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -12 -3 -12 -2 -13 -2 -12 -2 -13 -1 -12 0 -13 1 -13 1 -13 2 -12 2 -13 2 -13 2 -14 2 -14 1 -14 1 -15 1 -14 0 -14 0 -13 0 -14 0 -14 0 -13 0 -13 0 -13 1 -14 1 -13,0 0 12 5 9 2 6 4 5 5 4 7 3 10 2 11 3 13 4 15 6 16 7 16 8 16 9 14 10 13 10 12 9 10 7 9 5 8 3 8 1 8 -2 8 -4 8 -5 9 -6 10 -7 11 -8 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -5 10 -4 12 -4 14 -4 16 -5 16 -5 17 -5 17 -6 16 -6 14 -5 13 -4 11 -3 10 -2 8 0 8 2 8 4 9 6 9 8 11 8 13 9 15 10 16 9 16 8 17 7 17 6 17 4
63802060,7E:8A:AE:D6:C8:CD,0,-90.00,0 0 15 -3 13 -2 14 -2 13 -3 13 -3 13 -2 12 -3 12 -3 12 -3 12 -4 13 -4 12 -4 11 -4 12 -4 11 -4 12 -4 12 -4 12 -4 12 -3 12 -4 11 -3 11 -3 11 -2 10 -2 10 -2 10 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -4 11 -4 12 -3 12 -3 12 -3 13 -2 13 -2 13 -2 13 -1 13 -1 13 -1 13 -1 13 -1 13 -1 13 -1 13 -1 13 -1 13 -1 13 -2 13 -2 14 -2 13 -2 13 -2 14 -2 14 -3 14 -3,0 0 -15 1 -14 2 -14 2 -14 2 -13 3 -14 3 -13 2 -13 3 -13 3 -13 4 -13 4 -12 4 -12 4 -12 4 -12 5 -12 5 -13 4 -13 4 -13 4 -13 4 -12 3 -12 3 -12 3 -12 2 -11 2 -11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 3 -11 3 -12 3 -12 2 -13 2 -13 2 -14 1 -14 1 -14 1 -14 1 -14 0 -14 0 -14 0 -14 0 -13 0 -14 0 -14 1 -14 1 -13 1 -14 1 -14 1 -14 1 -14 2 -14 2 -15 2 -15 3
